"Equipment ID","Equipment Description","Equipment Status","VIN/Serial #","In Service Date","Branch ID","Company","Equipment"
"5V10153S","FORKLIFT WAREHOUSE","Active","D875V10153S","08/26/2019","SHFTC","SRS Distribution","5V10153S - FORKLIFT WAREHOUSE"
"D875V17969X","FORKLIFT WAREHOUSE","On Order","D875V17969X","","SHFTC","SRS Distribution","D875V17969X - FORKLIFT WAREHOUSE"
"03271649","FORKLIFT WAREHOUSE","Active","3271649","04/09/2018","SHFTC","SRS Distribution","03271649 - FORKLIFT WAREHOUSE"
"7V12369L","FORKLIFT WAREHOUSE","Disposed","L177V12369L","03/31/2013","SHFTC","SRS Distribution","7V12369L - FORKLIFT WAREHOUSE"
"5V10154S","FORKLIFT WAREHOUSE","Active","D875V10154S","08/26/2019","SHFTC","SRS Distribution","5V10154S - FORKLIFT WAREHOUSE"
"D875V17951X","FORKLIFT WAREHOUSE","On Order","D875V17951X","","SHFTC","SRS Distribution","D875V17951X - FORKLIFT WAREHOUSE"
"00072966","FORKLIFT WAREHOUSE","Active","0072966","08/06/2018","SHFTC","SRS Distribution","00072966 - FORKLIFT WAREHOUSE"
"00071454","FORKLIFT WAREHOUSE","Active","0071454","03/23/2018","SHOFL","SRS Distribution","00071454 - FORKLIFT WAREHOUSE"
"7V07757J","FORKLIFT WAREHOUSE","Disposed","L177V07757J","06/18/2012","SHOFL","SRS Distribution","7V07757J - FORKLIFT WAREHOUSE"
"00071467","FORKLIFT WAREHOUSE","Active","0071467","03/23/2018","SHOFL","SRS Distribution","00071467 - FORKLIFT WAREHOUSE"
"V057524P","FORKLIFT WAREHOUSE","Active","D875V057524P","12/19/2016","SHOMA","SRS Distribution","V057524P - FORKLIFT WAREHOUSE"
"00071398","FORKLIFT WAREHOUSE","Active","71398","07/18/2018","SHOMA","SRS Distribution","00071398 - FORKLIFT WAREHOUSE"
"V057523P","FORKLIFT WAREHOUSE","Active","D875V057523P","12/19/2016","SHOMA","SRS Distribution","V057523P - FORKLIFT WAREHOUSE"
"00025379","FORKLIFT WAREHOUSE","Rental","508FGU25-25379","07/03/2024","SHOMA","SRS Distribution","00025379 - FORKLIFT WAREHOUSE"
"5V08244R","FORKLIFT WAREHOUSE","Active","D875V08244R","08/01/2017","SHOMA","SRS Distribution","5V08244R - FORKLIFT WAREHOUSE"
"0XX71431","FORKLIFT WAREHOUSE","Active","XX71431","04/04/2018","SHWSL","SRS Distribution","0XX71431 - FORKLIFT WAREHOUSE"
"5V12920U","FORKLIFT WAREHOUSE","Active","D875V12920U","06/29/2020","SHWSL","SRS Distribution","5V12920U - FORKLIFT WAREHOUSE"
"0XX71443","FORKLIFT WAREHOUSE","Active","XX71443","04/04/2018","SHWSL","SRS Distribution","0XX71443 - FORKLIFT WAREHOUSE"
"5V09896S","FORKLIFT WAREHOUSE","Active","D875V09896S","04/01/2018","SILALPH","Heritage Landscape Supply Group","5V09896S - FORKLIFT WAREHOUSE"
"29006568","FORKLIFT WAREHOUSE","Active","FGA14129006568","04/05/2022","SILALPH","Heritage Landscape Supply Group","29006568 - FORKLIFT WAREHOUSE"
"00010164","FORKLIFT WAREHOUSE","Active","10164","12/28/2022","SILCOLU","Heritage Landscape Supply Group","00010164 - FORKLIFT WAREHOUSE"
"00010149","FORKLIFT WAREHOUSE","Active","10149","09/30/2022","SILGAST","Heritage Landscape Supply Group","00010149 - FORKLIFT WAREHOUSE"
"50-8FGCU25-13703","FORKLIFT WAREHOUSE","Active","50-8FGCU25-13703","08/10/2023","SILNASH","Heritage Landscape Supply Group","50-8FGCU25-13703 - FORKLIFT WAREHOUSE"
"508FGU32-12970","FORKLIFT WAREHOUSE","Active","508FGU32-12970","08/10/2023","SILNASH","Heritage Landscape Supply Group","508FGU32-12970 - FORKLIFT WAREHOUSE"
"00010167","FORKLIFT WAREHOUSE","Active","10167","09/01/2022","SILRICH","Heritage Landscape Supply Group","00010167 - FORKLIFT WAREHOUSE"
"508FGU32-12975","FORKLIFT WAREHOUSE","Active","508FGU32-12975","09/15/2023","SILSPHI","Heritage Landscape Supply Group","508FGU32-12975 - FORKLIFT WAREHOUSE"
"00015911","FORKLIFT WAREHOUSE","Active","15911","02/28/2024","SILWOOD","Heritage Landscape Supply Group","00015911 - FORKLIFT WAREHOUSE"
"5V11765T","FORKLIFT WAREHOUSE","Active","D875V11765T","02/07/2020","SIREN","SRS Distribution","5V11765T - FORKLIFT WAREHOUSE"
"7V02946N","FORKLIFT WAREHOUSE","Disposed","P177V02946N","09/21/2015","SIREN","SRS Distribution","7V02946N - FORKLIFT WAREHOUSE"
"5V11766T","FORKLIFT WAREHOUSE","Active","D875V11766T","02/07/2020","SIREN","SRS Distribution","5V11766T - FORKLIFT WAREHOUSE"
"5V08255R","FORKLIFT WAREHOUSE","Active","D875V08255R","08/31/2017","SOBIR","SRS Distribution","5V08255R - FORKLIFT WAREHOUSE"
"5V08254R","FORKLIFT WAREHOUSE","Active","D875V08254R","08/31/2017","SOBIR","SRS Distribution","5V08254R - FORKLIFT WAREHOUSE"
"00071390","FORKLIFT WAREHOUSE","Active","71390","05/25/2018","SOBIR","SRS Distribution","00071390 - FORKLIFT WAREHOUSE"
"00012687","FORKLIFT WAREHOUSE","Active","508FGU32-12687","05/16/2023","SOJAC","SRS Distribution","00012687 - FORKLIFT WAREHOUSE"
"5V09924S","FORKLIFT WAREHOUSE","Active","D875V09924S","06/12/2018","SOJAC","SRS Distribution","5V09924S - FORKLIFT WAREHOUSE"
"7V13407L","FORKLIFT WAREHOUSE","Disposed","L177V13407L","06/19/2013","SOJAC","SRS Distribution","7V13407L - FORKLIFT WAREHOUSE"
"7V13406L","FORKLIFT WAREHOUSE","Disposed","L177V13406L","06/19/2013","SOJAC","SRS Distribution","7V13406L - FORKLIFT WAREHOUSE"
"5V09923S","FORKLIFT WAREHOUSE","Active","D875V09923S","06/12/2018","SOJAC","SRS Distribution","5V09923S - FORKLIFT WAREHOUSE"
"5V07917R","FORKLIFT WAREHOUSE","Active","D875V07917R","10/17/2017","SOMON","SRS Distribution","5V07917R - FORKLIFT WAREHOUSE"
"5V09911S","FORKLIFT WAREHOUSE","Active","D875V09911S","06/20/2018","SOMON","SRS Distribution","5V09911S - FORKLIFT WAREHOUSE"
"5V07919R","FORKLIFT WAREHOUSE","Active","D875V07919R","10/17/2017","SOMON","SRS Distribution","5V07919R - FORKLIFT WAREHOUSE"
"7V13459L","FORKLIFT WAREHOUSE","Disposed","L177V13459L","07/11/2013","SOMON","SRS Distribution","7V13459L - FORKLIFT WAREHOUSE"
"F19N2903","FORKLIFT WAREHOUSE","Disposed","CP1F1-9N2903","08/31/2020","SPRHOUS","Heritage Landscape Supply Group","F19N2903 - FORKLIFT WAREHOUSE"
"F19N0362","FORKLIFT WAREHOUSE","Disposed","CP1F1-9N0362","08/31/2020","SPRHOUS","Heritage Landscape Supply Group","F19N0362 - FORKLIFT WAREHOUSE"
"30038721","FORKLIFT WAREHOUSE","Active","0130038721","10/22/2021","SPRORLA","Heritage Landscape Supply Group","30038721 - FORKLIFT WAREHOUSE"
"30038720","FORKLIFT WAREHOUSE","Active","0130038720","10/22/2021","SPRORLA","Heritage Landscape Supply Group","30038720 - FORKLIFT WAREHOUSE"
"81F41934","FORKLIFT WAREHOUSE","Active","AT81F41934","10/27/2022","SPRORLA","Heritage Landscape Supply Group","81F41934 - FORKLIFT WAREHOUSE"
"7V12398L","FORKLIFT WAREHOUSE","Disposed","L177V12398L","03/12/2013","SRAUB","SRS Distribution","7V12398L - FORKLIFT WAREHOUSE"
"7V12397L","FORKLIFT WAREHOUSE","Disposed","L177V12397L","03/12/2013","SRAUB","SRS Distribution","7V12397L - FORKLIFT WAREHOUSE"
"13G04157","FORKLIFT WAREHOUSE","Active","AF13G04157","11/03/2022","SRAUB","SRS Distribution","13G04157 - FORKLIFT WAREHOUSE"
"5V13916V","FORKLIFT WAREHOUSE","Active","D875V13916V","03/25/2021","SRAUB","SRS Distribution","5V13916V - FORKLIFT WAREHOUSE"
"7VO7276R","FORKLIFT WAREHOUSE","Active","P177VO7276R","10/04/2017","SRAUB","SRS Distribution","7VO7276R - FORKLIFT WAREHOUSE"
"13G03466","FORKLIFT WAREHOUSE","Active","AF13G03466","08/19/2022","SRAUB","SRS Distribution","13G03466 - FORKLIFT WAREHOUSE"
"7V08540J","FORKLIFT WAREHOUSE","Disposed","L177V08540J","07/10/2013","SRCLE","SRS Distribution","7V08540J - FORKLIFT WAREHOUSE"
"7V12844L","FORKLIFT WAREHOUSE","Disposed","L177V12844L","06/11/2013","SRCLE","SRS Distribution","7V12844L - FORKLIFT WAREHOUSE"
"5V15361W","FORKLIFT WAREHOUSE","Active","D875V15361W","04/28/2022","SRCLE","SRS Distribution","5V15361W - FORKLIFT WAREHOUSE"
"5V09920S","FORKLIFT WAREHOUSE","Disposed","D875V09920S","06/11/2018","SRCLE","SRS Distribution","5V09920S - FORKLIFT WAREHOUSE"
"5V12140T","FORKLIFT WAREHOUSE","Active","D875V12140T","07/08/2019","SRCLE","SRS Distribution","5V12140T - FORKLIFT WAREHOUSE"
"0V01891R","FORKLIFT WAREHOUSE","Active","A390V01891R","10/15/2019","SRCLE","SRS Distribution","0V01891R - FORKLIFT WAREHOUSE"
"00011886","FORKLIFT WAREHOUSE","Active","11886","03/09/2023","SRCLE","SRS Distribution","00011886 - FORKLIFT WAREHOUSE"
"7V12846L","FORKLIFT WAREHOUSE","Disposed","L177V12846L","06/11/2013","SRCLE","SRS Distribution","7V12846L - FORKLIFT WAREHOUSE"
"00068721","FORKLIFT WAREHOUSE","Active","68721","08/25/2019","SRCLE","SRS Distribution","00068721 - FORKLIFT WAREHOUSE"
"0A411661","FORKLIFT WAREHOUSE","Active","A411661","12/15/2017","SRCLE","SRS Distribution","0A411661 - FORKLIFT WAREHOUSE"
"7B01699C","FORKLIFT WAREHOUSE","Disposed","L177B01699C","03/11/2013","SRCLE","SRS Distribution","7B01699C - FORKLIFT WAREHOUSE"
"5V09921S","FORKLIFT WAREHOUSE","Active","D875V09921S","06/11/2018","SRCLE","SRS Distribution","5V09921S - FORKLIFT WAREHOUSE"
"5V09971S","FORKLIFT WAREHOUSE","Active","D875V09971S","07/16/2018","SRCLE","SRS Distribution","5V09971S - FORKLIFT WAREHOUSE"
"00012006","FORKLIFT WAREHOUSE","Active","50-8FGU32-12006","03/09/2023","SRCLE","SRS Distribution","00012006 - FORKLIFT WAREHOUSE"
"0V01889R","FORKLIFT WAREHOUSE","Active","A390V01889R","10/15/2019","SRCLE","SRS Distribution","0V01889R - FORKLIFT WAREHOUSE"
"00012424","FORKLIFT WAREHOUSE","Active","12424","03/08/2023","SRDEL","SRS Distribution","00012424 - FORKLIFT WAREHOUSE"
"5V15367W","FORKLIFT WAREHOUSE","Active","D875V15367W","08/19/2022","SRDEL","SRS Distribution","5V15367W - FORKLIFT WAREHOUSE"
"5V09894S","FORKLIFT WAREHOUSE","Active","D875V09894S","05/13/2019","SRDEL","SRS Distribution","5V09894S - FORKLIFT WAREHOUSE"
"5V09992S","FORKLIFT WAREHOUSE","Active","D875V09992S","04/01/2019","SRDEL","SRS Distribution","5V09992S - FORKLIFT WAREHOUSE"
"5V14378V","FORKLIFT WAREHOUSE","Active","D875V14378V","10/18/2022","SRFLB","SRS Distribution","5V14378V - FORKLIFT WAREHOUSE"
"5V14377V","FORKLIFT WAREHOUSE","Active","D875V14377V","10/18/2022","SRFLB","SRS Distribution","5V14377V - FORKLIFT WAREHOUSE"
"00012650","FORKLIFT WAREHOUSE","Active","508FGU32-12650","05/16/2023","SRFLB","SRS Distribution","00012650 - FORKLIFT WAREHOUSE"
"00012446","FORKLIFT WAREHOUSE","Active","508FGU32-12446","05/16/2023","SRFMS","SRS Distribution","00012446 - FORKLIFT WAREHOUSE"
"00012445","FORKLIFT WAREHOUSE","Active","508FGU32-12445","05/16/2023","SRFMS","SRS Distribution","00012445 - FORKLIFT WAREHOUSE"
"00012442","FORKLIFT WAREHOUSE","Active","508FGU32-12442","05/16/2023","SRFMS","SRS Distribution","00012442 - FORKLIFT WAREHOUSE"
"00012443","FORKLIFT WAREHOUSE","Active","508FGU32-12443","05/16/2023","SRFMS","SRS Distribution","00012443 - FORKLIFT WAREHOUSE"
"5V14389V","FORKLIFT WAREHOUSE","Active","D875V14389V","12/17/2021","SRFPI","SRS Distribution","5V14389V - FORKLIFT WAREHOUSE"
"5V14386V","FORKLIFT WAREHOUSE","Active","D875V14386V","12/17/2021","SRFPI","SRS Distribution","5V14386V - FORKLIFT WAREHOUSE"
"5V14384V","FORKLIFT WAREHOUSE","Active","D875V14384V","12/17/2021","SRFPI","SRS Distribution","5V14384V - FORKLIFT WAREHOUSE"
